session_duration,pages_visited,referral,device,cart_items,is_returning_user,made_purchase
296,2,Direct,Desktop,1,0,0
122,6,Google,Mobile,1,0,0
44,8,Google,Tablet,1,0,0
474,4,Google,Desktop,2,1,1
290,6,Ads,Mobile,0,1,0
228,8,Google,Mobile,0,1,1
672,6,Ads,Mobile,1,1,1
466,4,Google,Desktop,1,0,0
49,6,Direct,Mobile,0,1,0
112,6,Direct,Mobile,2,1,1
85,4,Google,Desktop,2,1,0
408,4,Ads,Mobile,1,1,0
10,5,Direct,Mobile,2,0,0
253,9,Google,Mobile,2,0,1
431,5,Google,Mobile,1,0,0
628,6,Ads,Mobile,1,0,1
125,9,Ads,Desktop,1,0,1
516,3,Ads,Desktop,0,1,1
35,10,Direct,Mobile,1,0,0
562,7,Direct,Mobile,3,1,1
40,6,Direct,Mobile,3,1,0
151,5,Google,Mobile,0,1,1
478,5,Google,Tablet,0,1,0
48,9,Direct,Mobile,2,1,1
78,7,Ads,Desktop,0,1,0
384,7,Google,Desktop,2,1,1
381,5,Google,Mobile,1,0,1
307,2,Direct,Desktop,2,1,0
355,5,Google,Desktop,2,1,1
234,4,Direct,Desktop,0,0,0
87,7,Ads,Mobile,0,1,1
127,3,Ads,Mobile,1,1,0
60,3,Google,Mobile,1,1,1
717,6,Ads,Mobile,1,1,1
262,3,Ads,Mobile,0,0,1
153,5,Google,Mobile,1,1,1
185,3,Google,Mobile,1,1,1
882,8,Ads,Mobile,1,0,0
49,3,Google,Mobile,0,1,1
264,7,Direct,Mobile,2,1,0
211,5,Direct,Mobile,0,0,1
283,6,Google,Mobile,1,0,1
5,4,Direct,Mobile,0,0,0
617,6,Ads,Mobile,1,0,1
806,7,Google,Mobile,0,1,1
249,10,Google,Mobile,0,1,0
357,7,Google,Mobile,2,0,0
767,6,Ads,Mobile,1,1,0
368,4,Google,Desktop,1,1,0
49,6,Google,Mobile,1,0,1
257,2,Google,Desktop,3,0,1
279,2,Ads,Desktop,1,1,1
165,3,Ads,Mobile,0,1,1
400,9,Direct,Mobile,0,1,0
817,4,Google,Desktop,1,1,1
779,7,Google,Tablet,2,1,1
179,8,Ads,Mobile,1,0,1
36,6,Google,Mobile,2,0,0
1256,3,Ads,Tablet,0,1,0
547,6,Google,Mobile,0,0,1
39,3,Google,Mobile,0,0,1
760,7,Ads,Mobile,0,0,1
611,6,Google,Mobile,0,1,0
219,2,Google,Desktop,3,0,1
268,1,Ads,Desktop,3,1,0
152,2,Direct,Tablet,0,1,1
16,5,Google,Mobile,2,0,0
122,4,Direct,Desktop,0,0,0
487,5,Google,Mobile,2,1,0
1,8,Google,Desktop,1,1,0
121,4,Google,Mobile,0,1,1
152,6,Ads,Desktop,0,0,1
231,3,Google,Desktop,0,1,0
757,4,Ads,Desktop,0,0,1
127,8,Direct,Desktop,2,0,0
127,5,Ads,Mobile,1,0,1
401,7,Direct,Desktop,1,1,0
180,2,Google,Desktop,1,1,0
76,5,Google,Mobile,2,1,0
180,10,Google,Mobile,0,0,0
45,4,Google,Mobile,0,0,0
58,5,Ads,Desktop,2,1,1
206,3,Ads,Mobile,2,0,1
162,3,Google,Desktop,2,1,1
738,8,Ads,Mobile,2,1,1
135,3,Google,Mobile,1,1,0
260,7,Google,Mobile,2,1,0
300,8,Google,Mobile,2,0,1
3,4,Ads,Mobile,0,1,0
326,5,Direct,Tablet,0,1,1
58,6,Google,Mobile,1,1,1
973,1,Ads,Mobile,1,0,1
48,2,Direct,Desktop,1,1,1
160,3,Google,Mobile,2,1,0
26,4,Direct,Desktop,2,1,1
1730,4,Google,Desktop,0,1,0
209,4,Direct,Desktop,4,1,0
271,3,Google,Desktop,1,0,1
20,5,Ads,Mobile,0,1,0
415,5,Ads,Desktop,2,0,0
70,2,Google,Tablet,2,1,1
684,6,Google,Desktop,1,1,1
68,3,Google,Desktop,0,1,1
63,4,Google,Mobile,2,0,0
11,3,Ads,Tablet,1,1,0
191,6,Direct,Mobile,0,1,1
249,4,Google,Mobile,0,1,1
20,1,Google,Mobile,1,1,0
448,9,Google,Mobile,0,1,1
181,7,Google,Desktop,1,1,1
222,5,Direct,Mobile,0,0,0
174,4,Google,Mobile,1,1,1
153,2,Google,Mobile,0,0,0
246,4,Google,Mobile,0,1,0
50,5,Google,Desktop,2,1,1
60,4,Google,Desktop,2,0,1
593,6,Google,Desktop,1,0,0
876,3,Google,Desktop,0,1,1
140,7,Ads,Mobile,2,0,1
94,5,Google,Desktop,1,0,1
309,6,Ads,Desktop,0,1,1
157,7,Google,Mobile,1,0,0
7,2,Google,Mobile,2,0,0
50,6,Google,Mobile,3,0,1
377,4,Google,Mobile,2,1,1
322,6,Google,Mobile,0,0,1
8,3,Direct,Mobile,0,1,1
75,6,Google,Mobile,1,1,0
78,8,Google,Mobile,0,0,0
334,3,Ads,Mobile,2,1,0
5,7,Ads,Mobile,2,0,1
32,15,Ads,Desktop,1,1,0
482,7,Google,Mobile,1,1,1
59,6,Ads,Desktop,0,1,0
317,3,Ads,Desktop,2,0,1
81,2,Google,Desktop,0,0,1
31,5,Direct,Mobile,2,1,0
83,6,Ads,Desktop,0,0,1
384,6,Ads,Mobile,1,1,1
580,4,Google,Mobile,0,1,0
531,1,Direct,Desktop,2,0,1
151,6,Google,Mobile,2,1,1
330,8,Direct,Mobile,3,0,1
68,2,Google,Desktop,0,0,0
104,2,Direct,Mobile,1,1,1
679,2,Ads,Mobile,1,1,0
3,5,Ads,Tablet,1,0,0
26,7,Google,Desktop,0,0,0
69,7,Google,Mobile,0,1,0
8,9,Direct,Mobile,0,1,0
60,4,Google,Mobile,1,0,1
262,7,Ads,Desktop,1,0,0
164,5,Direct,Mobile,1,1,1
669,7,Google,Desktop,1,1,0
510,7,Google,Tablet,2,1,0
125,3,Google,Tablet,1,1,0
90,5,Google,Mobile,1,1,0
143,5,Ads,Tablet,0,1,0
267,5,Google,Mobile,1,0,0
93,5,Google,Mobile,4,0,1
293,8,Direct,Mobile,1,0,1
157,2,Google,Desktop,0,0,0
240,6,Direct,Desktop,1,1,0
171,6,Google,Desktop,0,1,0
104,6,Google,Tablet,0,1,0
889,1,Google,Mobile,0,0,1
432,10,Google,Mobile,1,0,1
45,5,Ads,Desktop,1,1,1
608,3,Ads,Desktop,0,1,1
200,0,Ads,Mobile,0,1,0
674,7,Google,Tablet,2,0,0
482,4,Ads,Mobile,0,0,0
166,6,Google,Desktop,2,1,0
6,4,Ads,Mobile,1,1,1
93,2,Google,Mobile,1,0,1
234,4,Google,Desktop,2,0,1
301,9,Ads,Mobile,3,1,0
89,4,Direct,Desktop,4,1,0
45,5,Direct,Mobile,0,0,0
540,8,Ads,Desktop,1,1,0
1248,2,Direct,Desktop,2,1,1
223,2,Ads,Mobile,1,0,0
56,5,Ads,Tablet,1,1,0
95,4,Ads,Mobile,3,0,1
5,8,Direct,Mobile,1,1,1
737,6,Ads,Tablet,0,0,0
37,9,Direct,Mobile,1,0,1
257,7,Google,Mobile,0,1,0
96,2,Direct,Mobile,0,1,0
242,8,Google,Mobile,1,1,0
316,3,Ads,Mobile,1,1,1
531,5,Ads,Tablet,1,0,1
69,4,Direct,Mobile,0,0,0
3,5,Google,Mobile,0,1,1
44,4,Direct,Tablet,0,0,0
690,8,Google,Mobile,0,1,0
621,0,Google,Desktop,1,1,0
272,7,Direct,Mobile,2,0,0
275,4,Direct,Desktop,0,0,1
328,5,Ads,Mobile,1,0,0
57,2,Direct,Desktop,1,1,1
737,3,Google,Tablet,0,0,1
162,3,Google,Mobile,3,0,1
144,1,Direct,Mobile,2,1,0
219,3,Ads,Tablet,0,1,0
14,4,Direct,Mobile,1,0,0
54,4,Direct,Mobile,1,1,1
401,7,Ads,Mobile,1,0,1
25,9,Ads,Mobile,2,1,1
277,1,Google,Mobile,2,0,0
84,3,Google,Mobile,0,1,1
147,5,Ads,Mobile,0,1,1
102,1,Direct,Desktop,0,1,1
131,3,Ads,Desktop,0,1,0
380,5,Google,Mobile,0,1,0
105,7,Google,Mobile,1,1,1
250,4,Google,Tablet,1,1,0
193,6,Ads,Tablet,1,1,0
326,4,Ads,Tablet,2,0,1
828,3,Google,Tablet,2,0,1
395,5,Ads,Desktop,0,1,1
72,4,Google,Mobile,0,1,0
9,4,Direct,Tablet,0,1,1
91,4,Google,Desktop,1,1,1
271,5,Ads,Desktop,3,1,1
15,4,Google,Desktop,1,1,1
205,8,Google,Mobile,2,0,1
272,3,Google,Mobile,1,1,1
122,5,Direct,Mobile,0,1,0
442,4,Google,Mobile,1,1,0
33,3,Google,Mobile,2,1,1
23,5,Google,Mobile,0,1,0
390,5,Direct,Desktop,1,0,1
205,5,Google,Mobile,1,1,0
349,2,Google,Desktop,0,1,0
171,4,Google,Mobile,1,1,1
84,4,Direct,Tablet,2,1,0
512,7,Direct,Mobile,1,1,1
481,2,Google,Mobile,0,0,0
355,3,Ads,Mobile,0,0,1
95,4,Google,Mobile,0,1,0
267,5,Google,Mobile,1,1,0
134,7,Ads,Desktop,2,1,1
28,5,Google,Mobile,1,1,1
747,3,Google,Tablet,1,1,1
44,2,Direct,Desktop,2,1,0
900,5,Google,Mobile,0,0,1
177,7,Google,Desktop,1,0,1
61,5,Ads,Mobile,3,1,1
234,5,Google,Mobile,1,1,1
618,7,Google,Desktop,1,1,0
395,7,Google,Mobile,0,0,0
492,10,Google,Desktop,1,1,1
322,4,Google,Mobile,0,0,1
353,4,Google,Mobile,0,1,0
567,0,Ads,Desktop,0,1,0
86,3,Direct,Mobile,0,1,1
201,3,Google,Mobile,3,1,1
75,2,Ads,Mobile,1,0,0
1318,9,Google,Desktop,2,1,1
865,8,Direct,Mobile,2,0,1
12,8,Direct,Desktop,0,1,1
366,4,Ads,Mobile,2,1,1
778,10,Google,Desktop,1,0,0
59,3,Google,Mobile,0,1,0
251,2,Google,Mobile,1,0,0
741,2,Direct,Desktop,1,0,1
10,2,Google,Mobile,0,1,0
358,6,Google,Mobile,0,1,1
105,2,Google,Mobile,1,0,1
774,9,Google,Mobile,0,1,0
1062,8,Ads,Mobile,1,0,1
866,4,Ads,Tablet,1,0,0
192,4,Google,Mobile,1,1,0
594,3,Google,Desktop,1,1,1
558,9,Google,Mobile,2,0,1
115,10,Google,Desktop,0,1,1
529,5,Direct,Desktop,0,0,1
11,5,Ads,Mobile,1,0,0
272,9,Direct,Desktop,0,0,1
78,2,Google,Mobile,0,1,1
38,5,Direct,Desktop,2,0,0
24,5,Google,Desktop,1,1,1
357,8,Ads,Mobile,1,0,1
124,6,Google,Mobile,1,0,1
387,6,Ads,Mobile,0,1,0
20,7,Google,Mobile,0,1,1
113,5,Ads,Mobile,0,1,1
232,5,Direct,Mobile,1,0,1
469,7,Ads,Desktop,0,1,0
115,4,Direct,Mobile,1,0,0
294,4,Google,Mobile,0,1,0
651,6,Google,Mobile,0,1,0
287,6,Ads,Mobile,1,1,0
79,4,Google,Desktop,1,1,0
7,3,Google,Mobile,1,0,1
612,3,Google,Mobile,1,1,1
6,10,Direct,Desktop,1,0,1
623,6,Ads,Desktop,0,1,0
225,6,Ads,Mobile,2,0,0
839,4,Google,Mobile,2,0,0
481,1,Google,Mobile,1,1,0
1854,5,Google,Desktop,1,1,0
129,7,Google,Mobile,0,1,0
437,4,Google,Mobile,3,0,0
154,3,Direct,Mobile,1,0,1
196,5,Direct,Desktop,1,1,1
296,7,Ads,Mobile,1,1,1
620,9,Google,Mobile,2,1,0
1242,2,Google,Desktop,1,0,1
438,6,Ads,Desktop,0,0,0
162,2,Google,Mobile,1,1,1
164,3,Ads,Desktop,1,0,1
401,5,Direct,Mobile,1,1,1
81,3,Google,Desktop,1,1,1
35,4,Ads,Mobile,2,1,0
131,5,Direct,Desktop,1,0,1
101,4,Google,Mobile,1,1,1
105,5,Ads,Desktop,0,1,1
79,2,Ads,Desktop,0,1,1
12,4,Direct,Desktop,0,1,0
5,5,Direct,Desktop,2,1,1
1319,6,Ads,Mobile,1,1,1
167,10,Ads,Mobile,0,1,0
145,5,Google,Desktop,0,1,1
341,6,Ads,Tablet,1,1,1
73,7,Google,Mobile,0,1,0
898,4,Google,Mobile,0,1,0
463,7,Ads,Desktop,1,1,0
28,6,Ads,Mobile,1,1,0
162,2,Google,Mobile,1,0,0
633,3,Google,Mobile,3,1,0
868,4,Google,Desktop,2,0,1
188,4,Google,Desktop,1,1,0
285,5,Google,Mobile,0,1,0
54,7,Google,Tablet,0,0,0
1418,3,Ads,Mobile,0,1,0
79,3,Google,Tablet,0,1,1
858,6,Google,Mobile,0,1,0
314,3,Direct,Mobile,2,1,1
280,9,Ads,Mobile,2,0,1
215,7,Google,Mobile,1,0,0
78,5,Google,Tablet,1,0,1
58,6,Direct,Desktop,0,1,0
74,6,Google,Desktop,2,1,0
61,3,Ads,Mobile,3,0,1
453,8,Google,Mobile,1,1,1
129,10,Google,Mobile,4,1,0
17,6,Direct,Desktop,1,1,0
1043,7,Ads,Mobile,1,0,1
645,2,Google,Tablet,1,1,0
788,5,Ads,Mobile,2,1,0
1584,8,Direct,Mobile,1,1,0
57,6,Google,Tablet,1,0,0
151,2,Google,Desktop,0,0,0
425,3,Direct,Mobile,0,1,0
357,10,Ads,Desktop,3,1,0
50,3,Direct,Tablet,0,1,0
507,4,Ads,Desktop,2,1,1
76,9,Google,Tablet,2,0,1
76,2,Google,Mobile,3,0,0
230,5,Google,Mobile,1,1,0
269,1,Ads,Desktop,0,0,1
260,5,Google,Mobile,0,1,0
28,9,Ads,Desktop,0,0,0
629,2,Google,Tablet,1,1,0
92,5,Google,Mobile,2,1,1
41,6,Google,Mobile,2,0,0
658,7,Google,Mobile,0,1,0
934,3,Ads,Mobile,0,1,1
594,7,Ads,Mobile,1,0,1
497,7,Google,Desktop,1,1,0
319,6,Google,Tablet,3,0,0
240,4,Google,Desktop,1,0,0
27,10,Ads,Mobile,0,1,1
157,6,Ads,Desktop,1,1,1
139,8,Google,Tablet,1,0,1
90,3,Google,Mobile,1,1,1
385,6,Ads,Desktop,0,1,0
205,9,Ads,Mobile,1,0,0
25,3,Ads,Desktop,0,1,0
74,7,Google,Mobile,2,1,0
344,4,Ads,Tablet,0,1,1
23,3,Google,Mobile,2,1,0
571,9,Google,Mobile,1,0,0
205,4,Google,Mobile,0,0,0
196,4,Direct,Desktop,1,1,0
269,3,Ads,Desktop,4,0,0
522,2,Google,Mobile,0,1,1
128,3,Direct,Mobile,0,0,0
339,6,Ads,Mobile,2,1,0
250,12,Google,Desktop,0,0,0
93,7,Direct,Tablet,1,0,1
632,4,Google,Mobile,1,1,1
478,7,Google,Mobile,1,1,1
322,5,Ads,Mobile,2,1,1
570,8,Ads,Mobile,0,0,1
605,4,Google,Desktop,1,0,0
369,7,Direct,Mobile,2,1,1
544,5,Ads,Mobile,2,0,1
358,2,Direct,Desktop,1,0,1
341,4,Google,Desktop,1,0,1
289,6,Ads,Tablet,1,1,0
419,6,Google,Mobile,0,1,0
51,4,Google,Mobile,1,1,0
638,3,Google,Desktop,2,1,1
616,4,Google,Desktop,1,1,0
8,5,Google,Tablet,0,1,0
524,7,Google,Mobile,2,0,0
41,10,Google,Desktop,0,1,1
122,7,Google,Mobile,1,1,0
408,5,Google,Mobile,2,0,0
52,3,Ads,Mobile,4,1,0
511,4,Google,Desktop,0,1,0
535,4,Google,Mobile,2,1,0
212,8,Google,Desktop,1,1,1
1,8,Ads,Mobile,4,1,1
101,4,Ads,Mobile,2,1,1
287,4,Google,Desktop,0,0,1
1191,8,Direct,Mobile,0,1,0
299,4,Ads,Desktop,0,0,0
90,6,Google,Mobile,2,0,1
301,6,Direct,Mobile,1,1,0
232,1,Direct,Desktop,1,0,1
454,5,Ads,Desktop,2,1,0
33,3,Direct,Mobile,2,1,0
429,9,Google,Mobile,0,1,1
233,4,Direct,Mobile,0,1,0
988,8,Google,Desktop,1,1,0
125,8,Ads,Tablet,1,1,0
300,2,Google,Mobile,1,0,1
806,6,Google,Mobile,5,0,0
32,9,Direct,Desktop,0,1,1
830,4,Google,Mobile,4,1,0
349,4,Direct,Mobile,0,1,1
21,6,Google,Mobile,0,0,1
107,13,Ads,Desktop,1,1,1
369,6,Google,Desktop,1,1,1
20,8,Ads,Mobile,2,1,0
261,8,Ads,Mobile,0,1,0
127,1,Ads,Mobile,0,0,1
290,8,Google,Mobile,2,0,0
14,4,Google,Mobile,2,1,0
615,4,Google,Mobile,2,0,0
1089,2,Direct,Mobile,0,1,0
1040,6,Ads,Tablet,0,1,1
415,6,Ads,Mobile,1,0,1
41,3,Google,Desktop,0,0,0
425,5,Google,Mobile,1,0,1
7,8,Ads,Desktop,3,1,1
6,9,Google,Tablet,0,0,0
117,3,Google,Mobile,2,0,0
201,2,Google,Desktop,1,1,0
441,7,Ads,Desktop,0,1,1
344,6,Ads,Tablet,0,0,0
177,6,Google,Mobile,3,1,1
95,6,Google,Mobile,1,1,1
1755,4,Google,Tablet,0,1,1
166,6,Google,Mobile,0,0,1
180,10,Ads,Tablet,0,1,0
53,4,Google,Desktop,1,1,1
475,3,Google,Mobile,0,0,1
354,0,Ads,Mobile,1,1,1
74,8,Direct,Mobile,1,0,1
25,3,Google,Mobile,0,1,1
342,4,Google,Mobile,0,0,1
318,5,Google,Tablet,1,1,1
95,3,Google,Mobile,0,0,0
903,2,Ads,Mobile,0,0,0
49,8,Ads,Mobile,3,1,1
169,4,Google,Desktop,2,0,0
862,3,Google,Mobile,3,1,1
163,8,Google,Desktop,1,0,0
305,5,Google,Mobile,1,1,1
152,6,Direct,Desktop,3,1,0
96,7,Google,Desktop,0,0,0
1240,10,Ads,Mobile,0,1,1
157,7,Google,Mobile,1,0,1
673,3,Direct,Mobile,0,1,1
78,3,Ads,Mobile,0,0,0
71,7,Google,Mobile,0,0,1
9,3,Google,Mobile,0,0,1
316,3,Ads,Mobile,1,0,1
137,3,Google,Mobile,1,1,1
599,8,Direct,Mobile,0,1,1
192,2,Google,Mobile,0,0,1
1034,5,Ads,Tablet,3,1,0
61,4,Ads,Desktop,1,1,0
608,2,Google,Mobile,1,1,1
449,3,Google,Desktop,1,0,1
442,2,Google,Mobile,0,1,0
558,6,Ads,Mobile,0,0,0
429,3,Direct,Tablet,0,1,0
295,6,Direct,Desktop,3,1,1
42,5,Google,Mobile,1,1,1
9,4,Ads,Mobile,0,1,0
760,6,Google,Mobile,1,0,0
287,6,Google,Tablet,0,0,1
477,6,Google,Mobile,1,0,0
197,7,Google,Mobile,2,1,0
37,10,Direct,Mobile,0,1,0
40,12,Ads,Mobile,1,1,1
347,5,Google,Mobile,3,0,0
168,7,Google,Mobile,1,0,1
67,10,Google,Mobile,0,1,1
202,2,Ads,Desktop,1,1,1
19,4,Ads,Desktop,1,1,0
261,6,Ads,Desktop,1,0,1
93,4,Direct,Desktop,3,1,0
479,5,Google,Desktop,0,1,1
111,3,Ads,Mobile,2,0,0
182,3,Direct,Mobile,2,1,0
3,3,Ads,Mobile,0,1,1
22,6,Google,Mobile,2,1,1
149,5,Google,Mobile,1,1,0
196,9,Ads,Tablet,0,1,0
274,1,Ads,Mobile,3,0,1
103,5,Ads,Mobile,0,1,1
356,6,Ads,Mobile,3,1,0
590,5,Direct,Mobile,1,1,0
454,8,Ads,Mobile,1,0,0
12,4,Direct,Mobile,0,0,0
196,6,Ads,Tablet,3,1,0
33,5,Ads,Mobile,1,0,0
83,7,Direct,Mobile,2,1,1
1295,4,Direct,Desktop,0,1,0
46,7,Ads,Mobile,1,1,0
207,4,Ads,Mobile,1,0,1
288,5,Google,Mobile,2,0,1
363,5,Ads,Desktop,1,1,0
246,5,Google,Desktop,1,0,1
2,6,Google,Mobile,1,1,0
118,5,Google,Tablet,0,1,0
218,3,Ads,Mobile,0,1,0
27,3,Direct,Desktop,1,1,0
129,5,Google,Desktop,0,1,1
10,4,Google,Mobile,1,1,0
24,5,Direct,Desktop,0,1,1
151,2,Ads,Mobile,1,1,1
42,8,Ads,Mobile,0,1,0
251,4,Ads,Mobile,1,0,1
350,1,Google,Mobile,1,1,1
483,3,Google,Tablet,3,1,0
66,6,Direct,Tablet,0,0,1
54,7,Ads,Mobile,1,1,0
33,5,Google,Mobile,0,0,0
303,3,Google,Mobile,1,1,0
367,5,Ads,Mobile,2,0,1
9,4,Google,Desktop,3,1,0
825,4,Google,Mobile,2,0,1
16,2,Google,Mobile,1,1,1
233,3,Google,Desktop,1,1,0
370,4,Ads,Mobile,1,0,1
614,6,Direct,Mobile,0,1,0
375,8,Google,Mobile,0,1,0
485,5,Google,Desktop,2,1,0
124,2,Google,Mobile,0,1,1
505,3,Direct,Tablet,1,1,0
25,6,Ads,Mobile,0,1,1
675,6,Google,Mobile,1,1,0
237,9,Direct,Mobile,2,1,1
509,5,Ads,Tablet,0,0,0
180,3,Google,Mobile,2,0,1
309,6,Direct,Mobile,1,0,0
224,4,Google,Tablet,2,1,0
394,5,Google,Mobile,1,0,0
25,4,Ads,Mobile,2,0,0
18,7,Direct,Mobile,0,1,0
85,9,Direct,Mobile,0,1,1
52,6,Ads,Desktop,0,0,1
616,5,Google,Mobile,0,1,1
74,2,Direct,Mobile,0,1,0
1117,7,Google,Desktop,0,0,0
123,2,Ads,Mobile,1,1,1
60,5,Google,Mobile,2,1,1
467,5,Ads,Tablet,0,0,1
322,4,Google,Mobile,1,1,0
206,2,Ads,Desktop,0,1,1
243,11,Google,Desktop,0,0,0
381,5,Google,Mobile,2,1,0
77,8,Ads,Desktop,0,1,0
1682,10,Google,Mobile,0,1,0
1104,10,Ads,Mobile,0,1,0
315,5,Direct,Desktop,0,1,1
66,2,Google,Tablet,0,0,0
342,7,Google,Mobile,3,0,0
22,7,Direct,Desktop,0,1,1
9,10,Direct,Mobile,1,1,0
89,3,Direct,Mobile,3,1,1
186,7,Direct,Desktop,1,1,1
608,6,Google,Mobile,2,1,1
389,2,Google,Mobile,2,0,0
407,2,Google,Mobile,1,0,0
166,3,Google,Tablet,0,1,0
127,4,Google,Mobile,2,0,0
139,2,Direct,Mobile,1,1,1
1318,9,Ads,Mobile,1,0,1
12,7,Google,Mobile,0,1,0
605,8,Ads,Mobile,0,1,1
259,3,Google,Desktop,2,1,1
173,7,Google,Tablet,1,0,1
387,3,Google,Desktop,3,1,1
200,10,Ads,Desktop,1,0,0
620,4,Ads,Desktop,2,0,1
692,7,Google,Mobile,1,0,1
164,2,Ads,Mobile,3,1,1
97,2,Google,Desktop,0,1,1
269,5,Google,Mobile,1,1,0
730,10,Google,Mobile,2,1,0
70,6,Google,Tablet,0,1,0
292,4,Google,Mobile,1,0,0
299,1,Ads,Mobile,1,0,0
396,8,Google,Desktop,3,1,1
42,5,Google,Desktop,0,0,0
377,3,Direct,Mobile,2,1,0
719,4,Google,Desktop,2,1,1
59,3,Ads,Mobile,0,1,1
81,3,Ads,Mobile,1,1,1
1066,4,Google,Tablet,0,0,1
59,4,Google,Desktop,0,1,0
578,5,Google,Tablet,0,1,1
203,3,Ads,Desktop,1,1,0
85,6,Google,Mobile,3,0,1
613,4,Google,Desktop,3,0,0
176,6,Direct,Desktop,0,0,0
216,6,Ads,Mobile,1,0,0
133,5,Direct,Desktop,0,1,0
269,7,Ads,Mobile,1,0,1
53,5,Google,Mobile,2,0,0
148,6,Google,Mobile,2,1,0
1046,4,Direct,Mobile,2,1,0
89,8,Google,Mobile,2,1,0
320,11,Ads,Mobile,0,0,1
117,6,Google,Desktop,1,1,0
445,3,Direct,Desktop,6,1,1
42,4,Ads,Mobile,1,1,1
1050,8,Google,Tablet,0,0,0
181,6,Direct,Desktop,1,0,1
80,5,Google,Desktop,0,0,0
22,6,Google,Mobile,1,1,1
55,4,Ads,Tablet,4,1,0
220,5,Direct,Tablet,2,0,1
123,14,Google,Mobile,2,1,0
529,4,Direct,Tablet,1,0,1
169,6,Google,Desktop,3,1,0
85,2,Google,Mobile,1,1,1
288,5,Google,Desktop,1,1,1
368,5,Ads,Mobile,1,1,1
54,4,Google,Mobile,0,1,1
55,3,Google,Mobile,2,0,1
11,6,Direct,Mobile,0,0,1
399,5,Google,Desktop,1,1,1
327,7,Google,Desktop,1,0,0
193,8,Ads,Mobile,0,1,1
557,6,Google,Mobile,0,0,1
491,5,Google,Desktop,2,1,1
264,8,Ads,Mobile,0,0,0
608,9,Ads,Desktop,3,1,1
69,3,Direct,Desktop,0,1,0
35,5,Google,Tablet,1,0,0
94,2,Direct,Desktop,1,1,0
17,6,Ads,Desktop,1,1,0
227,9,Ads,Desktop,0,1,0
827,5,Google,Tablet,1,1,0
12,7,Ads,Mobile,1,1,0
39,7,Ads,Mobile,1,0,0
180,3,Ads,Tablet,3,1,0
814,5,Ads,Tablet,0,1,1
114,5,Ads,Mobile,1,0,0
212,4,Ads,Mobile,0,0,0
12,5,Ads,Mobile,0,0,1
48,4,Google,Desktop,1,0,0
1294,8,Google,Desktop,1,1,0
1006,7,Direct,Mobile,0,1,0
1,6,Direct,Desktop,2,1,1
909,7,Google,Desktop,0,1,0
305,10,Direct,Desktop,1,1,1
607,4,Google,Mobile,1,1,1
181,9,Google,Desktop,2,1,1
217,9,Ads,Mobile,1,0,0
201,9,Direct,Desktop,0,0,1
329,3,Ads,Mobile,1,1,1
45,3,Google,Mobile,0,0,0
9,8,Google,Mobile,2,1,0
110,6,Ads,Mobile,1,1,1
365,9,Direct,Tablet,2,1,1
67,2,Google,Mobile,1,1,0
335,6,Google,Tablet,0,1,0
1051,2,Direct,Mobile,3,1,0
29,9,Google,Tablet,0,1,0
334,6,Google,Tablet,2,0,0
175,1,Direct,Mobile,1,1,0
607,3,Google,Desktop,0,1,1
58,4,Google,Mobile,0,0,1
353,4,Google,Desktop,0,1,0
546,6,Google,Desktop,0,1,1
868,8,Ads,Mobile,0,1,0
344,5,Ads,Desktop,2,0,0
206,11,Google,Mobile,2,1,0
288,9,Ads,Desktop,0,1,1
609,5,Google,Mobile,1,0,0
253,4,Ads,Desktop,3,0,0
9,3,Google,Desktop,2,0,1
801,12,Google,Desktop,4,0,0
350,5,Direct,Desktop,0,0,1
338,12,Google,Mobile,0,1,1
72,4,Google,Mobile,1,1,0
322,5,Google,Mobile,2,1,0
150,3,Google,Desktop,0,0,0
316,3,Google,Tablet,2,1,0
33,5,Google,Mobile,1,1,1
321,3,Direct,Mobile,0,1,0
2232,8,Ads,Desktop,4,1,0
14,6,Google,Desktop,0,1,1
1133,4,Google,Desktop,1,0,1
156,2,Google,Mobile,1,1,1
613,8,Google,Tablet,1,0,0
457,7,Google,Mobile,1,0,0
251,3,Direct,Mobile,0,1,1
402,3,Google,Mobile,1,1,0
632,8,Google,Tablet,0,0,0
155,5,Google,Mobile,3,1,1
118,6,Ads,Mobile,0,0,1
330,9,Ads,Desktop,2,1,0
494,4,Direct,Mobile,1,0,1
431,5,Google,Desktop,0,1,0
479,6,Google,Desktop,1,0,1
171,7,Google,Mobile,1,1,1
510,3,Google,Mobile,4,0,1
38,4,Direct,Mobile,0,1,0
235,4,Google,Mobile,0,0,0
1,1,Ads,Mobile,1,0,1
117,5,Google,Tablet,1,0,1
136,4,Ads,Mobile,1,1,0
151,1,Ads,Mobile,0,0,1
356,3,Direct,Tablet,0,1,1
147,7,Ads,Mobile,0,0,1
178,0,Google,Mobile,1,0,1
81,9,Ads,Tablet,1,1,0
140,5,Google,Desktop,0,1,1
77,4,Google,Desktop,0,0,1
22,0,Direct,Desktop,0,0,0
277,6,Google,Desktop,0,1,1
330,6,Ads,Desktop,0,1,1
289,2,Direct,Mobile,1,1,1
186,3,Google,Mobile,0,1,1
143,5,Ads,Mobile,0,0,0
597,7,Ads,Mobile,1,1,0
219,5,Direct,Mobile,1,0,0
195,5,Google,Mobile,1,1,1
7,6,Google,Mobile,1,1,0
125,3,Ads,Desktop,1,1,0
143,5,Google,Desktop,0,0,0
